questId,title,detail,category,type
989,機動部隊旗艦「鳳翔改二」、前線に出撃せよ！,「鳳翔改二/戦」を旗艦とする艦隊で、南西諸島海域沖ノ島沖、北方AL海域、カレー洋リランカ島沖、<br>南方海域珊瑚諸島沖、中部北海域ピーコック島沖、昭南本土航路に展開！敵戦力を撃滅せよ！,9,4
1120,【機種整理統合】新型戦闘機の量産計画,"「艦上戦闘機」「艦上爆撃機」「艦上攻撃機」各x4を廃棄、「零式艦戦21型」x3、「零式艦戦52型」x3<br>ボーキサイト1,800を準備せよ！(任務達成後、準備した装備・ボーキサイトは消費します)",11,5
988,【Xmas限定任務】聖夜の哨戒線,【Xmas限定任務】軽巡級を旗艦とする哨戒艦隊を編成、鎮守府海域南西諸島沖、製油所地帯沿岸、<br>鎮守府近海、南西諸島近海を哨戒！見敵必殺、敵艦隊を発見した際は、速やかにこれを排除せよ！,9,2
990,【年末年始】機動部隊、南西諸島を哨戒せよ！,【年末年始哨戒任務】航空母艦を旗艦、軽巡1隻駆逐2隻以上を含む機動部隊で、南西諸島沖、<br>製油所地帯沿岸、南西諸島防衛線、南西諸島近海、東部オリョール海を哨戒！敵を撃滅せよ！,9,4
361,【年末年始】第一護衛艦隊 特別演習！,【年末年始特別演習】軽空母級1隻+駆逐艦4隻以上、または海防艦2隻以上(他自由)編成の<br>第一護衛艦隊を編成！本日中に【S判定】勝利を5回以上達成せよ！第一護衛艦隊、特別演習！,3,4
1121,【年末年始】鎮守府大掃除！良いお年を！,【年末年始整理】「機銃」「副砲」「中口径主砲」各x3を廃棄、「九六式艦戦」x2、「41cm連装砲」x2<br>鋼材900を準備せよ！よいお年を！(任務達成後、準備した装備・鋼材は消費します),11,4
1122,【年末年始】試製 鎮守府年末改修ジャンボ,【年末年始試製任務】旗艦の第一装備スロに最大改修の「12.7mm単装機銃」(★max) を装備。<br>開発資材x8、高速建造材x8、「九七式艦攻」x3、弾薬550、ボーキサイト550を準備せよ！,11,4
801,迎春！令和五年、艦隊抜錨！,駆逐艦及び海防艦計3隻以上を含む艦隊で、製油所地帯沿岸、鎮守府近海航路、バシー海峡、<br>東部オリョール海に抜錨ッ！　波が高くなりつつある令和五年の静かな海を護れ！,8,4
802,2023年「南西諸島」哨戒防衛作戦、発動！,重巡級2隻以上、軽巡級1隻以上を配した精鋭艦隊で南西諸島沖、南西諸島防衛線、南西諸島近海、<br>沖ノ島海域に新春緊急展開！各海域を哨戒、敵艦隊を撃滅し、「南西諸島」哨戒防衛作戦を完遂せよ！,8,4
803,令和五年謹賀新年、新春特務部隊、北へ！,水上機母艦1隻以上、補給艦または潜水母艦を含む特務部隊を編成。同特務艦隊を、北方海域の<br>アルフォンシーノ方面、北方海域全域、北方AL海域に出撃！敵艦隊群を捜索、これを捕捉撃滅せよ！,8,4
804,新春任務群【拡張作戦】機動部隊、縦横無尽！,航空母艦旗艦、随伴駆逐艦2隻以上を配した機動部隊で、昭南本土航路、タウイタウイ泊地沖深部<br>カレー洋リランカ島沖、中部北海域ピーコック島沖、KW環礁沖海域に出撃！敵戦力を撃滅せよ！,8,4
329,【節分任務】節分演習！二〇二三,節分任務：軽巡または練習巡洋艦2隻、駆逐艦または海防艦3隻を含む節分艦隊を編成、<br>同艦隊を以て、節分演習を実施！本日中に演習において【S判定】を3回以上達成せよ！,3,1
1123,改良三座水上偵察機の増備,旗艦「利根改二」または「由良改二」第一スロに最大改修「零式水上偵察機」。「九七式艦攻(九三一空)」<br>x2廃棄、ボーキ950、新型航空兵装資材x2、開発資材x35、熟練搭乗員x2を準備！,11,5
840,【節分任務】節分作戦二〇二三,節分任務：軽空母または軽巡級を旗艦とする駆逐艦または海防艦3隻以上を含む艦隊で、節分期間の<br>鎮守府近海、製油所地帯沿岸、南西諸島防衛線を哨戒！敵艦隊を捕捉、これを撃破せよ！艦隊抜錨！,8,2
841,【節分任務】南西海域節分作戦二〇二三,節分任務：旗艦に水上機母艦または航空巡洋艦、さらに旗艦と同艦種の随伴艦を含む艦隊で昭南本土<br>航路の安全を確保、ペナン島沖深部、タウイタウイ泊地沖深部、ジャワ島沖深部の敵を捕捉撃滅せよ！,8,2
843,【節分拡張任務】節分作戦二〇二三、全力出撃！,節分拡張任務：戦艦級2隻以上または航空母艦2隻以上、さらに「大淀」または「球磨型」を含む艦隊で、<br>節分期間の沖ノ島沖、カレー洋リランカ島沖、サーモン海域北方、KW環礁沖海域の敵戦力を撃滅せよ！,8,3
441,【節分任務】令和五年節分遠征任務,節分任務：「ブルネイ泊地沖哨戒」「対潜警戒任務」「海上護衛任務」「長時間対潜警戒」<br>「南西方面航空偵察作戦」「包囲陸戦隊撤収作戦」各遠征を実施、これを成功させよ！,4,4
234,バレンタイン2023限定任務【一号作戦】,バレンタイン限定任務：軽巡級2隻及び駆逐艦2隻以上の艦隊で製油所地帯沿岸、南西諸島防衛線、<br>バシー海峡及び東部オリョール海を哨戒！敵艦隊を捕捉撃破し、各海域の制海権確保に努めよ！,2,4
1124,【早春限定任務】夜間航空作戦能力の増強,旗艦「龍鳳改二/戊」「鳳翔改/鳳翔改二」第一スロに「九七式艦攻(熟練)」(改修度不問)を搭載。<br>「九七式艦攻」x2廃棄、ボーキ370、新型航空兵装資材x1、開発資材x16、熟練搭乗員x1を準備！,11,4
349,バレンタイン2023限定任務【特別演習】,バレンタイン限定任務：水上機母艦1隻、重巡級1隻、軽巡級1隻、駆逐艦2隻を配備した特別演習<br>艦隊を編成、同特別演習艦隊により本日中に演習で【S判定】以上の勝利を4回以上達成せよ！,3,4
991,【早春限定任務】海上遊撃戦、展開せよ,軽巡を旗艦、航空巡洋艦及び駆逐艦1隻以上を含む精鋭艦隊で、南西海域ペナン島沖深部、<br>昭南本土航路、タウイタウイ泊地沖深部、南方海域サーモン海域北方に出撃！敵艦隊を撃滅せよ！,9,4
238,バレンタイン2023限定任務【二号作戦】,バレンタイン限定任務：巡洋艦3隻以上を含む有力な艦隊で、沖ノ島海域、北方モーレイ海、<br>アルフォンシーノ方面、北方海域全域の敵を捕捉撃滅、制海権を確保せよ！,2,4
1125,【早春限定任務】試製「夜間瑞雲」の開発,旗艦航空巡洋艦「最上改二/特」の第一スロに「瑞雲改二(六三四空)」(改修度★+6以上)を搭載。<br>「瑞雲」x3廃棄、ボーキ1634、新型航空兵装資材x4、開発資材x72、熟練搭乗員x2を準備！,11,4
362,特型初代「第十一駆逐隊」演習スペシャル！,駆逐艦演習任務：第十一駆逐隊「吹雪」「白雪」「初雪」「深雪」の4隻を含む演習艦隊を編成。<br>同艦隊で本日中に演習で【A判定】勝利以上を4回以上達成せよ！特I型演習スペシャル！,3,5
992,【艦隊10周年記念任務】吹雪型駆逐艦、抜錨！,【記念任務】特I型(吹雪型)駆逐艦4隻以上を含む10周年記念艦隊で、鎮守府正面海域、南西諸島沖、<br>製油所地帯沿岸、南西諸島防衛線を哨戒！10周年を迎えた鎮守府海域の警戒を厳とせよ！,9,4
995,改装特I型駆逐艦「深雪改二」、出撃せよ！,改装特I型駆逐艦「深雪改二」及び同僚艦に吹雪型駆逐艦1隻を含む精鋭艦隊で、北方キス島沖、<br>南方サブ島沖海域、中部北海域ピーコック島沖、南西海域ペナン島沖深部の敵戦力を撃滅せよ！,9,4
363,【艦隊10周年記念任務】睦月型、演習！,睦月型駆逐艦演習任務：睦月型駆逐艦4隻以上を含む10周年記念演習艦隊を編成。<br>同10周年記念演習艦隊で本日中に演習で【A判定】勝利以上を5回以上達成せよ！,3,4
448,【艦隊10周年記念任務】10周年兵站遠征,【記念任務】「海上護衛任務」「タンカー護衛任務」及び「ボーキサイト輸送任務」<br>「兵站強化任務」各遠征任務を実施、さらに事前準備「観艦式予行」を3回成功させよ！,4,4
993,【艦隊10周年記念任務】白露型駆逐艦、出撃！,【記念任務】白露型駆逐艦3隻以上を含む10周年記念精鋭白露型艦隊で、南西諸島海域バシー海峡、<br>東部オリョール海、沖ノ島海域、沖ノ島沖へ出撃。南西諸島海域の敵艦隊を捕捉、これを撃滅せよ！,9,4
1127,艦載用「煙幕発生装置」の改良,【煙幕改良任務】旗艦「深雪改二」の第一装備スロに「発煙装置(煙幕)」を装備。開発資材x12、<br>新型兵装資材x2、さらに「発煙装置(煙幕)」x2、燃料x480、ボーキサイトx350を準備せよ！,11,4
994,【記念任務:拡張作戦】主力オブ主力、決戦ッ！,【記念任務:拡張作戦】夕雲型駆逐艦2隻以上を含む10周年記念決戦艦隊を編成！北方AL海域、<br>カレー洋リランカ島沖、珊瑚諸島沖、南方海域サーモン海域北方に出撃！敵艦隊を捕捉撃滅せよ！,9,4
1126,【艦隊10周年記念任務:拡張任務】特別工廠,"特別工廠：「艦戦」x8、「水上爆撃機/多用途水上機」x4、「機銃」x4を廃棄、「紫電改四」x2及び<br>開発資材x80、ボーキサイト3,000を準備！(任務達成後、準備した機体・資源・資材は消費します)",11,4
364,精鋭第三戦隊、演習開始！,精鋭第三戦隊演習任務：「榛名改二乙/丙」「金剛改二丙」及び駆逐艦2隻以上を含む演習艦隊<br>を編成。同第三戦隊演習艦隊で本日中に演習で【S判定】勝利を4回以上達成せよ！,3,4
996,改金剛型高速戦艦「榛名改二乙/丙」、抜錨！,「榛名改二乙/丙」「金剛改二丙」及び駆逐艦2隻以上を含む精鋭艦隊で、バシー海峡、沖ノ島海域、<br>ジャワ島沖最深部、リランカ島、南方サブ島沖海域、サーモン海域の敵戦力を撃滅せよ！抜錨！,9,4
1128,水上打撃戦用改良35.6cm砲の開発,旗艦「榛名改二乙/丙」の第一装備スロに「35.6cm連装砲改三(ダズル迷彩仕様)」 (★+3以上)。<br>開発資材x48、新型砲熕兵装資材x2、「35.6cm連装砲」x5、弾薬960、ボーキサイト800を準備！,11,4
1129,潜水艦魚雷攻撃の精度向上,旗艦に配備した潜水艦の第一装備スロに「後期型艦首魚雷(6門)」(★max) 。開発資材x36、<br>新型兵装資材x2、「61cm三連装(酸素)魚雷」x4、「熟練見張員」x3、弾薬800を準備せよ！,11,4
1127,艦載用「煙幕発生装置」の改良,【煙幕改良任務】旗艦「深雪改二」の第一装備スロに「発煙装置(煙幕)」を装備。開発資材x12、<br>新型兵装資材x2、さらに「発煙装置(煙幕)」x2、燃料480、ボーキサイト350を準備せよ！,11,4
997,【海上護衛作戦】海上補給線を確保せよ！,海上護衛任務：海防艦3隻または駆逐艦4隻または水上機母艦2隻を含む艦隊で、製油所地帯沿岸、<br>鎮守府近海、鎮守府近海航路、南西諸島バシー海峡に反復出撃！重要な海上補給線を確保せよ！,9,4
365,「佐世保の時雨」練度向上を図れ！,「佐世保の時雨」練度向上任務：駆逐艦「時雨」と第二七駆逐隊(白露・有明・夕暮)の僚艦1隻以上を<br>含む演習艦隊で、本日中に演習で【S判定】勝利を5回以上達成せよ！「佐世保の時雨」演習開始！,3,4
1130,大規模改装の工廠準備,"工廠事前準備任務：「機銃」「機関部強化」「バルジ」系各装備x3を廃棄。ドラム缶(輸送用)x3、<br>ボーキサイト2,700及び鋼材5,500を準備せよ！(任務達成後、準備した資源等は消費します)",11,4
366,最精鋭！改装「時雨」演習開始！,「時雨改三」練度向上任務：改装白露型駆逐艦「時雨改三」を旗艦として、僚艦駆逐艦3隻以上を含む<br>演習艦隊で、本日中に演習で【S判定】勝利を4回以上達成せよ！最精鋭「時雨改三」、演習開始ッ！,3,4
367,【梅雨限定任務】水雷戦隊、雨中演習！,【梅雨限定任務】軽巡または練習巡洋艦を旗艦、他駆逐艦5隻を含む演習水雷戦隊を編成！<br>同演習戦隊で、本日中に演習で【A判定】勝利を4回以上達成せよ！水雷戦隊、雨中演習、始めッ！,3,1
